timestamp,architecture,partitions,synthetic_cost_us,events,seconds,throughput,mean_us,p50_us,p95_us,p99_us,max_us,windows,digest_hash
2026-09-23T03:59:04.9101587+00:00,kafka-direct,4,0,200000,17,668,11319,6,25609,9,25567,45727,49279,63199,48240,FB2D7BBAED368BF0
2026-09-23T03:59:26.8872467+00:00,kafka-channels,4,0,200000,17,615,11354,1,3923,2,3713,6123,7019,65535,48240,FB2D7BBAED368BF0
2026-09-23T03:59:48.9083271+00:00,kafka-pipelines,4,0,200000,17,720,11286,5,3903,4,3621,6031,12727,70143,48240,FB2D7BBAED368BF0
2026-09-23T04:00:37.7767135+00:00,rabbitmq-channels,4,0,200000,17,736,11276,3,1613,8,1276,3001,9223,23055,48240,FB2D7BBAED368BF0
2026-09-23T04:00:59.5587399+00:00,rabbitmq-pipelines,4,0,200000,18,013,11103,3,1789,4,1339,3535,11959,31087,48240,FB2D7BBAED368BF0
2026-09-23T04:01:51.4879790+00:00,rabbitmq-direct,4,0,200000,17,021,11750,4,1633,3,1266,2917,10455,26655,48240,FB2D7BBAED368BF0
