timestamp,run_id,architecture,partitions,target_rate,replication,synthetic_cost_us,persistence,events,seconds,throughput,mean_us,p50_us,p95_us,p99_us,max_us,cpu_avg,cpu_peak,mem_avg_mb,mem_peak_mb,gc_gen0,gc_gen1,gc_gen2,allocated_mb,windows,digest_hash,warmup_events,measured_events,windows_written,windows_dropped
2026-09-23T07:05:20.0504798+00:00,50c5afb6-1632-423b-a19b-205cb25c2fb6,rabbitmq-pipelines,4,10000,2,0,1,1000000,89.980,10000.0,1058.6,845,1515,4183,44895,30.6,191.5,64.2,69.5,78,8,1,703,263875,0E72CBF60A5BBB63,100202,899798,263875,0
2026-09-23T07:07:23.4294947+00:00,f60468b3-23ed-445c-88f6-64546b84354d,kafka-pipelines,4,10000,3,0,1,1000000,89.930,9997.9,26516.1,25615,46143,58847,315391,18.5,80.4,72.7,78.5,93,8,1,834,263875,0E72CBF60A5BBB63,100886,899114,263875,0
2026-09-23T07:09:26.2538388+00:00,b0196e8c-5804-45f4-a81c-43cf3d8c1a8e,kafka-direct,4,10000,5,0,1,1000000,89.943,10000.3,6090.0,3433,5899,62111,540159,13.2,74.3,72.3,77.3,93,8,1,834,263875,0E72CBF60A5BBB63,100540,899460,263875,0
2026-09-23T07:11:28.5839375+00:00,6294e0c1-eaa4-4dce-a10d-c6927fdbd7cf,kafka-pipelines,4,10000,1,0,1,1000000,89.938,10000.3,4857.3,3331,5775,6219,495871,17.4,105.2,71.7,78.1,93,8,1,834,263875,0E72CBF60A5BBB63,100587,899413,263875,0
2026-09-23T07:13:31.2054493+00:00,d4c4a3e0-cf03-458e-8eeb-934bb0f78e7d,kafka-pipelines,4,20000,4,0,1,2000000,89.931,20000.8,3300.7,3301,5635,5895,10383,25.8,167.3,73.4,78.2,186,10,1,1664,527750,CF55C698510651DB,201316,1798684,527750,0
2026-09-23T07:15:30.3183383+00:00,f40da22c-d341-4e9e-9e6c-b3bcf7dd1e4c,rabbitmq-pipelines,4,30000,3,0,1,3000000,89.980,30000.4,1982.7,1509,3995,12167,34239,44.4,154.9,64.3,70.0,225,11,1,2016,791625,97B8934F34174460,300572,2699428,791625,0
2026-09-23T07:17:33.3919231+00:00,55b2ac87-68f4-4f53-aa35-934010dfbcbe,kafka-direct,4,10000,1,0,1,1000000,89.949,10004.7,25317.8,25295,45311,48831,54271,12.9,80.4,74.6,79.7,93,8,1,834,263875,0E72CBF60A5BBB63,100091,899909,263875,0
2026-09-23T07:19:35.9647368+00:00,cdc79fe4-c49f-4352-8704-8a38f87d6577,kafka-pipelines,4,5000,3,0,1,500000,89.942,5000.2,3511.6,3445,5955,6351,11223,13.7,99.1,71.5,76.6,46,4,1,420,131929,4B1DFA8C2E5A4D13,50273,449727,131929,0
2026-09-23T07:21:38.5692812+00:00,64f9d3d4-5ac3-4156-b473-8962625af759,kafka-pipelines,4,5000,2,0,1,500000,89.941,5000.2,3497.6,3429,5939,6339,13831,15.7,93.2,74.2,78.4,46,4,1,420,131929,4B1DFA8C2E5A4D13,50281,449719,131929,0
2026-09-23T07:23:41.4457477+00:00,15dae21b-39e1-4a43-b0c1-3d724be7ebe2,kafka-direct,4,30000,1,0,1,3000000,89.944,30003.6,21751.1,21791,38783,41215,46527,21.5,74.7,75.9,82.1,278,10,1,2491,791625,97B8934F34174460,301346,2698654,791625,0
2026-09-23T07:25:44.0098054+00:00,daacf307-bf0c-4eff-85f4-51d2d84cf36a,kafka-direct,4,20000,4,0,1,2000000,89.944,20000.4,3388.0,3391,5719,6023,10959,15.9,161.1,72.2,78.7,185,10,1,1663,527750,CF55C698510651DB,201097,1798903,527750,0
2026-09-23T07:27:46.7554215+00:00,812f673c-0225-476b-ba0e-a4f4e77c775f,kafka-direct,4,30000,5,0,1,3000000,89.871,30011.7,21788.8,21823,38847,41215,46047,21.1,123.6,74.7,79.3,278,11,1,2490,791625,97B8934F34174460,302825,2697175,791625,0
2026-09-23T07:29:45.8889444+00:00,0566fdf7-87eb-4227-85bd-2ed26404a052,rabbitmq-channels,4,5000,5,0,1,500000,89.981,5000.0,814.1,746,1163,1745,40287,29.2,154.4,62.5,68.1,42,5,1,382,131929,4B1DFA8C2E5A4D13,50094,449906,131929,0
2026-09-23T07:31:48.6297382+00:00,9b69e466-0eb0-47bf-9108-1ffd65c9d7d8,kafka-channels,4,20000,1,0,1,2000000,89.919,20009.2,25298.5,25263,45375,48831,55103,24.5,105.4,75.2,79.8,186,10,1,1663,527750,CF55C698510651DB,200793,1799207,527750,0
2026-09-23T07:33:48.1320292+00:00,24eac94e-8a49-4aca-a0a8-b83c99043fbe,rabbitmq-channels,4,30000,4,0,1,3000000,89.978,30000.3,1985.0,1518,3981,12079,35391,45.5,186.1,64.6,69.8,225,11,1,2016,791625,97B8934F34174460,300649,2699351,791625,0
2026-09-23T07:35:47.5944607+00:00,66c9aeaf-af20-43b7-89e7-7fb846245e4a,rabbitmq-direct,4,5000,3,0,1,500000,89.981,5000.0,804.7,740,1151,1681,37951,25.8,111.3,62.6,68.3,42,5,1,382,131929,4B1DFA8C2E5A4D13,50095,449905,131929,0
2026-09-23T07:37:46.7484844+00:00,11ba945b-5a1f-4ef3-b53c-75e4ee679123,rabbitmq-pipelines,4,10000,5,0,1,1000000,89.980,10000.0,946.6,830,1382,2425,101055,31.2,155.4,63.4,68.9,78,8,1,704,263875,0E72CBF60A5BBB63,100202,899798,263875,0
2026-09-23T07:39:46.2653130+00:00,ab3e2fae-d673-4f57-a5d4-740f86bfff2f,rabbitmq-channels,4,5000,2,0,1,500000,89.975,5000.0,817.4,745,1163,1707,43679,30.0,148.1,62.7,68.2,42,5,1,382,131929,4B1DFA8C2E5A4D13,50124,449876,131929,0
2026-09-23T07:41:45.3692260+00:00,1c91c9ac-fe93-4436-8de3-24e279af1838,rabbitmq-pipelines,4,20000,5,0,1,2000000,89.981,20000.3,1274.0,1045,2169,5767,39583,34.3,148.6,64.0,69.5,152,12,2,1357,527750,CF55C698510651DB,200349,1799651,527750,0
2026-09-23T07:43:48.0199349+00:00,4623fa3a-e070-4c97-a16f-8966857a95ef,kafka-pipelines,4,20000,5,0,1,2000000,89.940,20000.9,3391.1,3391,5723,6019,10535,27.2,179.6,73.4,79.3,186,10,1,1663,527750,CF55C698510651DB,201122,1798878,527750,0
2026-09-23T07:45:47.3306295+00:00,b04430f3-704f-4ada-b91d-afab9e208b2f,rabbitmq-pipelines,4,30000,1,0,1,3000000,89.982,30000.4,1939.2,1512,3837,10703,37183,45.1,210.2,64.4,70.3,225,10,1,2016,791625,97B8934F34174460,300522,2699478,791625,0
2026-09-23T07:47:50.1294189+00:00,8de02b96-91e7-4412-a914-2dc125b7ca89,kafka-pipelines,4,30000,5,0,1,3000000,89.942,30000.3,3355.1,3353,5647,5931,12871,33.0,191.9,73.2,80.0,278,10,1,2492,791625,97B8934F34174460,301732,2698268,791625,0
2026-09-23T07:49:52.9242566+00:00,e94cbf67-7de8-4feb-9bb6-1ee8fd3f449b,kafka-channels,4,30000,2,0,1,3000000,89.941,30000.9,3369.4,3367,5671,5951,13695,33.6,191.0,73.2,79.7,278,10,1,2492,791625,97B8934F34174460,301681,2698319,791625,0
2026-09-23T07:51:55.4834177+00:00,39b9d78c-7527-44bb-98fa-686a7ac36eec,kafka-pipelines,4,10000,5,0,1,1000000,89.969,10000.8,25423.6,25407,45503,49023,75647,18.4,92.0,72.7,77.7,93,8,1,834,263875,0E72CBF60A5BBB63,100239,899761,263875,0
2026-09-23T07:53:54.6691033+00:00,dde5e5cb-be8c-4b79-903f-04b69d263400,rabbitmq-channels,4,5000,3,0,1,500000,89.981,5000.0,814.8,745,1158,1689,42303,29.1,111.6,62.8,68.5,42,5,1,382,131929,4B1DFA8C2E5A4D13,50092,449908,131929,0
2026-09-23T07:55:53.7889532+00:00,c21e2651-7ae3-4bcc-b86a-975be69271ca,rabbitmq-channels,4,30000,2,0,1,3000000,89.979,30000.0,2028.1,1508,4143,14063,45695,44.4,178.7,64.7,70.0,225,10,1,2016,791625,97B8934F34174460,300618,2699382,791625,0
2026-09-23T07:57:53.0389810+00:00,e0d792a4-c787-4f33-88fd-9ff74ce92d36,rabbitmq-direct,4,5000,1,0,1,500000,89.981,5000.1,809.6,740,1154,1736,40191,27.1,105.1,62.5,68.1,42,5,1,381,131929,4B1DFA8C2E5A4D13,50090,449910,131929,0
2026-09-23T07:59:55.6828545+00:00,fd82dcda-cedc-453d-b3da-e6ab9cc4aaf5,kafka-channels,4,30000,4,0,1,3000000,89.882,30003.0,21697.0,21727,38783,41215,48447,34.0,117.5,75.5,80.2,279,11,1,2491,791625,97B8934F34174460,303272,2696728,791625,0
2026-09-23T08:01:55.0730940+00:00,1ec42df6-5ac5-4358-8362-37d6664962b7,rabbitmq-direct,4,5000,5,0,1,500000,89.983,5000.0,812.4,738,1149,1702,41407,28.1,98.9,62.2,67.9,42,4,1,382,131929,4B1DFA8C2E5A4D13,50082,449918,131929,0
2026-09-23T08:03:57.7030169+00:00,c0c3439d-c3d8-4252-abf9-0e9c9238f89d,kafka-channels,4,20000,4,0,1,2000000,89.927,20003.8,25085.0,25023,45247,48575,58911,25.2,99.2,74.9,79.7,186,10,1,1663,527750,CF55C698510651DB,201120,1798880,527750,0
2026-09-23T08:06:00.4508942+00:00,a801ae78-9c26-4f58-b007-5cd6b938d067,kafka-channels,4,10000,1,0,1,1000000,89.937,10000.4,3384.7,3349,5783,6107,26319,16.9,86.5,72.3,77.7,93,8,1,834,263875,0E72CBF60A5BBB63,100590,899410,263875,0
2026-09-23T08:07:59.5323769+00:00,fa94dd7a-014d-4c92-b7ee-bc373900fbed,rabbitmq-direct,4,10000,4,0,1,1000000,89.983,10000.0,930.4,821,1367,2513,41823,27.2,135.8,63.3,68.6,78,8,1,704,263875,0E72CBF60A5BBB63,100165,899835,263875,0
2026-09-23T08:10:02.2683294+00:00,8909ab7a-6338-47ab-91a3-21d4cebd86aa,kafka-direct,4,20000,5,0,1,2000000,89.915,20008.2,25017.1,24975,44959,48255,54399,17.2,74.4,73.7,78.8,185,10,1,1663,527750,CF55C698510651DB,200972,1799028,527750,0
2026-09-23T08:12:05.1546813+00:00,a14347ed-a042-466d-8f39-543dbaa86f4a,kafka-channels,4,5000,1,0,1,500000,89.952,5001.4,25533.1,25519,45695,49119,54751,14.2,92.9,71.0,76.6,46,4,1,420,131929,4B1DFA8C2E5A4D13,50115,449885,131929,0
2026-09-23T08:14:04.4115602+00:00,dd8e8dd6-c449-4d73-b137-c41084ff11bc,rabbitmq-direct,4,10000,3,0,1,1000000,89.982,10000.1,919.3,818,1372,2509,38143,25.8,111.5,63.1,68.5,78,8,1,704,263875,0E72CBF60A5BBB63,100174,899826,263875,0
2026-09-23T08:16:06.9560544+00:00,6cac1cad-3169-4f3a-bb6f-4b2ab8579e68,kafka-direct,4,5000,2,0,1,500000,89.894,5002.1,25479.8,25455,45695,49055,54911,11.6,62.0,71.5,75.8,46,4,1,420,131929,4B1DFA8C2E5A4D13,50345,449655,131929,0
2026-09-23T08:18:06.2083470+00:00,fd2c0efa-9657-42e8-8608-b34e4e702aa4,rabbitmq-direct,4,5000,2,0,1,500000,89.983,5000.0,946.4,736,1159,2083,157567,28.6,92.7,62.5,68.2,42,4,1,381,131929,4B1DFA8C2E5A4D13,50085,449915,131929,0
2026-09-23T08:20:08.7910334+00:00,fe5e2b3e-55f9-4276-9c1e-5db89911a983,kafka-direct,4,5000,4,0,1,500000,89.945,5000.1,3534.4,3431,5939,6355,63359,10.6,61.9,71.1,76.9,46,4,1,420,131929,4B1DFA8C2E5A4D13,50266,449734,131929,0
2026-09-23T08:22:08.1712150+00:00,0f7d9cf6-a461-4db3-8624-362b88550e4f,rabbitmq-direct,4,10000,2,0,1,1000000,89.983,10000.0,993.4,823,1413,4119,39807,27.5,98.7,63.0,68.6,78,7,1,704,263875,0E72CBF60A5BBB63,100171,899829,263875,0
2026-09-23T08:24:10.7275786+00:00,96008ff7-ec16-4297-ac7c-7af177e70d33,kafka-pipelines,4,5000,5,0,1,500000,89.903,5000.9,25588.3,25583,45695,49087,62687,14.4,86.6,74.6,79.5,46,4,1,420,131929,4B1DFA8C2E5A4D13,50400,449600,131929,0
2026-09-23T08:26:13.5676078+00:00,70dcbd3e-71cd-4d9d-843d-d284735a3248,kafka-direct,4,30000,4,0,1,3000000,89.942,30002.2,21878.5,21807,38847,41375,162687,22.0,93.1,75.6,82.6,278,11,1,2490,791625,97B8934F34174460,301538,2698462,791625,0
2026-09-23T08:28:16.4904191+00:00,7e59cc0e-0a85-4bc2-b22c-c9bb057277d9,kafka-channels,4,30000,5,0,1,3000000,89.953,29999.6,21937.2,21951,39007,41439,85183,31.3,160.2,74.4,80.1,279,10,1,2491,791625,97B8934F34174460,301445,2698555,791625,0
2026-09-23T08:30:15.7368882+00:00,693ad854-666c-4159-9d27-335381b67cc9,rabbitmq-direct,4,20000,5,0,1,2000000,89.984,20000.1,1291.5,1036,2133,6915,40095,32.2,160.8,63.8,68.9,151,11,1,1356,527750,CF55C698510651DB,200315,1799685,527750,0
2026-09-23T08:32:18.3798267+00:00,d24b3fb4-0e6d-4cd4-b78d-f15d6094c4b1,kafka-channels,4,30000,1,0,1,3000000,89.939,30000.8,3397.5,3379,5683,5991,48127,35.3,204.0,75.7,80.1,278,10,1,2491,791625,97B8934F34174460,301751,2698249,791625,0
2026-09-23T08:34:17.7921589+00:00,6f81683a-99d8-4546-9f67-378355edd51d,rabbitmq-pipelines,4,30000,2,0,1,3000000,89.974,30002.8,1926.9,1483,3797,11159,36063,43.1,154.7,64.4,69.7,225,10,1,2017,791625,97B8934F34174460,300522,2699478,791625,0
2026-09-23T08:36:20.4410473+00:00,891d3cf7-206d-424c-9424-500b52e09b4e,kafka-direct,4,30000,3,0,1,3000000,89.973,29998.9,21758.6,21791,38815,41247,46559,21.1,111.5,75.0,78.9,278,11,1,2491,791625,97B8934F34174460,300899,2699101,791625,0
2026-09-23T08:38:19.8850716+00:00,d5f8490b-b5bb-480f-b3bd-f38480650392,rabbitmq-pipelines,4,30000,5,0,1,3000000,89.980,30000.8,1944.1,1496,3769,11719,35519,46.9,154.7,66.9,71.4,225,11,1,2017,791625,97B8934F34174460,300532,2699468,791625,0
2026-09-23T08:40:22.6895942+00:00,177f4767-4263-4aa0-9bf1-3507f7f8007c,kafka-pipelines,4,20000,1,0,1,2000000,89.949,20006.5,25246.6,25215,45311,48607,54623,26.6,105.1,75.8,79.9,186,10,1,1663,527750,CF55C698510651DB,200435,1799565,527750,0
2026-09-23T08:42:21.7730387+00:00,8b19e6e8-b975-48d9-853e-3351f65e80ba,rabbitmq-pipelines,4,20000,1,0,1,2000000,89.981,20000.2,1273.8,1047,2141,5911,42495,32.9,111.0,63.6,69.3,151,10,1,1357,527750,CF55C698510651DB,200349,1799651,527750,0
2026-09-23T08:44:20.8658746+00:00,2cd464ff-9caa-4ebb-83e7-6f76785ada57,rabbitmq-direct,4,10000,5,0,1,1000000,89.982,10000.1,926.0,820,1371,2491,40255,27.2,123.9,63.0,68.7,78,8,1,704,263875,0E72CBF60A5BBB63,100174,899826,263875,0
2026-09-23T08:46:23.7558156+00:00,d6a4d233-da34-4650-b167-d623cb521fb5,kafka-pipelines,4,20000,2,0,1,2000000,89.940,20000.8,3365.9,3367,5703,5987,12167,24.0,192.1,72.8,79.0,186,10,1,1664,527750,CF55C698510651DB,201127,1798873,527750,0
2026-09-23T08:48:22.8495437+00:00,b2644847-94a2-4566-87dd-d8c8f9988f75,rabbitmq-direct,4,10000,1,0,1,1000000,89.982,10000.1,910.2,815,1328,2115,36415,28.4,111.2,62.9,68.4,78,7,1,705,263875,0E72CBF60A5BBB63,100175,899825,263875,0
2026-09-23T08:50:22.1842717+00:00,1631f171-efe8-483c-a01a-c5dde7ef767c,rabbitmq-direct,4,20000,1,0,1,2000000,89.982,20000.2,1261.5,1036,2097,5807,42559,31.2,123.3,63.4,69.3,151,11,1,1357,527750,CF55C698510651DB,200348,1799652,527750,0
2026-09-23T08:52:24.9870632+00:00,79cd8a5f-7fc1-4fac-9065-517e1f194267,kafka-channels,4,5000,5,0,1,500000,89.940,5000.2,3497.9,3429,5939,6327,10743,13.2,111.5,71.8,76.6,46,4,1,420,131929,4B1DFA8C2E5A4D13,50281,449719,131929,0
2026-09-23T08:54:27.5561533+00:00,81c9ab47-5c8d-4e56-94bd-aa6cf938226e,kafka-direct,4,10000,2,0,1,1000000,89.945,10000.3,3384.9,3351,5783,6103,11687,12.6,81.0,74.0,78.5,93,8,1,834,263875,0E72CBF60A5BBB63,100523,899477,263875,0
2026-09-23T08:56:27.1289955+00:00,afea5384-57bf-4057-aa28-c422a5a825d2,rabbitmq-channels,4,20000,5,0,1,2000000,89.978,20000.3,1257.9,1046,2053,5811,41343,34.7,161.0,63.5,69.1,152,11,1,1358,527750,CF55C698510651DB,200412,1799588,527750,0
2026-09-23T08:58:26.2902395+00:00,35c762b0-c469-43a3-98a3-3cac475b33b8,rabbitmq-pipelines,4,20000,4,0,1,2000000,89.982,20000.2,1252.4,1035,2041,5795,45247,35.3,154.8,63.8,69.2,152,12,2,1357,527750,CF55C698510651DB,200348,1799652,527750,0
2026-09-23T09:00:25.3968588+00:00,59eb5d38-1faf-4f29-9848-f186b2c9e8b0,rabbitmq-direct,4,20000,4,0,1,2000000,89.985,20000.0,1225.3,1021,2000,5367,43647,32.3,123.3,63.6,69.0,151,11,1,1357,527750,CF55C698510651DB,200303,1799697,527750,0
2026-09-23T09:02:28.0196948+00:00,13281d89-9af5-46a1-a089-00a3faeb8c86,kafka-pipelines,4,20000,3,0,1,2000000,89.936,20000.8,3379.4,3381,5711,6003,11839,29.1,223.4,72.7,79.4,186,10,1,1663,527750,CF55C698510651DB,201214,1798786,527750,0
2026-09-23T09:04:30.8744965+00:00,5769d90b-ce8b-4b0e-8fb3-837186f4a58d,kafka-direct,4,5000,3,0,1,500000,89.944,5000.2,3486.6,3417,5923,6307,11351,9.8,80.4,70.7,76.2,46,4,1,420,131929,4B1DFA8C2E5A4D13,50264,449736,131929,0
2026-09-23T09:06:33.7104899+00:00,c2437130-400d-4a06-9873-b2fcba317bc5,kafka-pipelines,4,30000,1,0,1,3000000,89.942,30000.9,3368.7,3365,5663,5951,14599,33.2,198.7,73.0,79.6,278,10,1,2492,791625,97B8934F34174460,301665,2698335,791625,0
2026-09-23T09:08:36.3220010+00:00,5eb18db4-c9d5-4bdb-8f7c-ff8f37e9210e,kafka-channels,4,30000,3,0,1,3000000,89.938,30001.2,3365.6,3363,5667,5951,13975,32.1,204.3,72.9,79.7,278,10,1,2492,791625,97B8934F34174460,301738,2698262,791625,0
2026-09-23T09:10:35.5349665+00:00,7e7ab50a-182a-4675-86c6-75c962faff27,rabbitmq-channels,4,10000,4,0,1,1000000,89.981,10000.2,929.3,828,1370,2433,40223,30.6,117.3,63.5,68.9,78,7,1,705,263875,0E72CBF60A5BBB63,100175,899825,263875,0
2026-09-23T09:12:35.0703728+00:00,6db4be73-d4d5-4b87-bd9b-87008677a4dc,rabbitmq-channels,4,30000,3,0,1,3000000,89.977,30000.7,1970.9,1502,3915,12127,35775,44.5,205.3,64.2,69.6,225,11,1,2016,791625,97B8934F34174460,300614,2699386,791625,0
2026-09-23T09:14:34.3990190+00:00,b097badf-6a72-4e49-b82c-330a138fcd6d,rabbitmq-direct,4,20000,2,0,1,2000000,89.982,20000.2,1279.1,1039,2089,6507,39327,31.9,129.8,63.4,68.7,151,10,1,1357,527750,CF55C698510651DB,200348,1799652,527750,0
2026-09-23T09:16:33.8243703+00:00,fc70071d-4dd8-470e-97d3-4c34db6dbd93,rabbitmq-direct,4,30000,2,0,1,3000000,89.981,30000.5,1898.4,1460,3667,11895,36223,38.1,179.5,64.0,69.4,225,10,1,2016,791625,97B8934F34174460,300522,2699478,791625,0
2026-09-23T09:18:33.1284146+00:00,f2c19183-bbd2-4b56-a3ba-872a7585e478,rabbitmq-direct,4,30000,1,0,1,3000000,89.984,30000.5,1942.9,1473,3851,12335,35999,38.2,148.4,64.1,69.4,225,11,1,2016,791625,97B8934F34174460,300438,2699562,791625,0
